p,X,Y,Z,VX,VY,VZ,pitch,yaw,roll,bisBridgeOut
Player State2082,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2083,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2084,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2085,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2086,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2087,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2088,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2089,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2090,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2091,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2092,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2093,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2094,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2095,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2096,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2097,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2098,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2099,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2100,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2101,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2102,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2103,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2104,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2105,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2106,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2107,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2108,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2109,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2110,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2111,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2112,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2113,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2114,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2115,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2116,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2117,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2118,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2119,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2120,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2121,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2122,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2123,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2124,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2125,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2126,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2127,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2128,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2129,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2130,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2131,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2132,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2133,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2134,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2135,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2136,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2137,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2138,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2139,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2140,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2141,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2142,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2143,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2144,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2145,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2146,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2147,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2148,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2149,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2150,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2151,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2152,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2153,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2154,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2155,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2156,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2157,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2158,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2159,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2160,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2161,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2162,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2163,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2164,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2165,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2166,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2167,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2168,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2169,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2170,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2171,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2172,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2173,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2174,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2175,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2176,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2177,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2178,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2179,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2180,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2181,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2182,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2183,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2184,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2185,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2186,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2187,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2188,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2189,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2190,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2191,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2192,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2193,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2194,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2195,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2196,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2197,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2198,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2199,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2200,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2201,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2202,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2203,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2204,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2205,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2206,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2207,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2208,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2209,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2210,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2211,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2212,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2213,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2214,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2215,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2216,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2217,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2218,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2219,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2220,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2221,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2222,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2223,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2224,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2225,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2226,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2227,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2228,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2229,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2230,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2231,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2232,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2233,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2234,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2235,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2236,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2237,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2238,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2239,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2240,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2241,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2242,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2243,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2244,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2245,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2246,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2247,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2248,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2249,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2250,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2251,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2252,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2253,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2254,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2255,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2256,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2257,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2258,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2259,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2260,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2261,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2262,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2263,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2264,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2265,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2266,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2267,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2268,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2269,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2270,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2271,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2272,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2273,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2274,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2275,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2276,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2277,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2278,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2279,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2280,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2281,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2282,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2283,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2284,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2285,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2286,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2287,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2288,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2289,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2290,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2291,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2292,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2293,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2294,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2295,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2296,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2297,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2298,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2299,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2300,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2301,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2302,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2303,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2304,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2305,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2306,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2307,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2308,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2309,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2310,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2311,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2312,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2313,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2314,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2315,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2316,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2317,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2318,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2319,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2320,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2321,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2322,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2323,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2324,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2325,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2326,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2327,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2328,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2329,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2330,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2331,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2332,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2333,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2334,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2335,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2336,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2337,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2338,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2339,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2340,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2341,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2342,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2343,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2344,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2345,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2346,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2347,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2348,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2349,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2350,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2351,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2352,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2353,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2354,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2355,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2356,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2357,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2358,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2359,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2360,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2361,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2362,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2363,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2364,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2365,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2366,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2367,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2368,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2369,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2370,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2371,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2372,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2373,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2374,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2375,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2376,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2377,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2378,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2379,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2380,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2381,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2382,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2383,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2384,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2385,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2386,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2387,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2388,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2389,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2390,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2391,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2392,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2393,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2394,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2395,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2396,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2397,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2398,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2399,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2400,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2401,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2402,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2403,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2404,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2405,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2406,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2407,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2408,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2409,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2410,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2411,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2412,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2413,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2414,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2415,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2416,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2417,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2418,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2419,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2420,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2421,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2422,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2423,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2424,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2425,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2426,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2427,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2428,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2429,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2430,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2431,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2432,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2433,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2434,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2435,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2436,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2437,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2438,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2439,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2440,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2441,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2442,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2443,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2444,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2445,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2446,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2447,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2448,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2449,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2450,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2451,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2452,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2453,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2454,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2455,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2456,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2457,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2458,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2459,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2460,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2461,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2462,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2463,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2464,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2465,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2466,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2467,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2468,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2469,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2470,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2471,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2472,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2473,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2474,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2475,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2476,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2477,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2478,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2479,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2480,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2481,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2482,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2483,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2484,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2485,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2486,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2487,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2488,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2489,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2490,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2491,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2492,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2493,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2494,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2495,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2496,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2497,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2498,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2499,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2500,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2501,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2502,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2503,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2504,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2505,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2506,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2507,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2508,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2509,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2510,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2511,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2512,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2513,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2514,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2515,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2516,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2517,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2518,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2519,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2520,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2521,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2522,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2523,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2524,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2525,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2526,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2527,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2528,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2529,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2530,-6,-7,14,0,0,0,0,0,0,FALSE
Player State2531,-6,-7,14,0,0,0,0,0,0,FALSE
